%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1574069792908070059,83,1574069792907640418,map,base_link,5.15704727857,-0.433108018506,-0.978,-0.00808970757858,-0.00372429680689,-0.234308031591,-0.972121614088,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,6.8120994524,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.02,-0.05,0.05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069793151732193,84,1574069793151320966,map,base_link,5.1740392353,-0.488634901982,-0.973,-0.00813311152656,-0.00369442043082,-0.234315435934,-0.972119581244,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.02,-0.06,0.05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069793390456872,85,1574069793390181189,map,base_link,5.19952713683,-0.510845643538,-0.964,-0.00811001742792,-0.00375135581999,-0.234292096242,-0.972125181541,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.02,-0.06,0.05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069793630456489,86,1574069793630179269,map,base_link,5.2335110135,-0.555267138168,-0.952,-0.00808366595217,-0.0038448327718,-0.234283941494,-0.97212700115,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.01,-0.06,0.04,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069793911196313,87,1574069793910897648,map,base_link,5.25899898594,-0.666320914262,0.027,-0.00816495802619,-0.00388108706011,-0.234311678081,-0.972119492726,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.01,-0.09,0.04,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069794212580142,88,1574069794212079920,map,base_link,5.29298291897,-0.777374685155,0.047,-0.00838500056766,-0.00384707158761,-0.234311191108,-0.972117872239,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.01,-0.12,0.04,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069794523660287,89,1574069794523366130,map,base_link,5.32696682196,-0.844006938719,0.069,-0.00849732124295,-0.00382429922669,-0.234254974259,-0.972130535115,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.01,-0.12,0.03,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069794793150532,90,1574069794792667954,map,base_link,5.36095069336,-0.877323054515,0.079,-0.00838761279655,-0.00386677440161,-0.234259013419,-0.972130346527,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-0.01,-0.11,0.03,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069795072520535,91,1574069795072272256,map,base_link,5.40343051734,-0.899533784299,0.087,-0.00824044099266,-0.00393925290673,-0.234299279492,-0.972121610216,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.09,0.03,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069795353185458,92,1574069795352943931,map,base_link,5.4544062935,-0.910639126881,0.097,-0.00806705025041,-0.00406808238623,-0.23433790474,-0.97211322376,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.08,0.03,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069795674313014,93,1574069795673820453,map,base_link,5.49688614299,-0.955060617447,0.118,-0.00793514420745,-0.00412817096484,-0.234344465149,-0.972112474637,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.08,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069795916520939,94,1574069795916183219,map,base_link,5.53936600914,-1.03279824399,0.129,-0.00798768196371,-0.00413352352784,-0.234398376508,-0.972099023768,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.09,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069796200066540,95,1574069796199629048,map,base_link,5.58184586808,-1.09943048975,0.133,-0.00807631119516,-0.00409754759836,-0.234541683421,-0.972063877551,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.1,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069796467185335,96,1574069796466865985,map,base_link,5.63282172142,-1.21048424815,0.145,-0.00821965153497,-0.00410197819542,-0.234523818229,-0.972066967748,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.01,-0.12,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069796753908628,97,1574069796753584102,map,base_link,5.69229357112,-1.35485414046,0.161,-0.00848567865496,-0.00409781294048,-0.234568054864,-0.972054025672,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.01,-0.15,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069797034658176,98,1574069797034202996,map,base_link,5.73477348445,-1.48811866388,0.171,-0.00866286144734,-0.00414453297768,-0.234649426552,-0.97203262512,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.02,-0.18,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069797339346508,99,1574069797339019615,map,base_link,5.76875745568,-1.64359395352,0.186,-0.00886091478134,-0.00407030620033,-0.234715097515,-0.972015298128,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.01,-0.21,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069797614372158,100,1574069797613904827,map,base_link,5.76026159793,-1.75464775969,0.204,-0.00881692820427,-0.00397786254477,-0.234753442839,-0.972006820687,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.23,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069797883805179,101,1574069797883593833,map,base_link,5.78574956718,-1.85459615871,0.216,-0.00875536017927,-0.00387531475499,-0.234768729061,-0.972004099507,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.23,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069798172893428,102,1574069798172407038,map,base_link,5.81973347196,-1.93233378827,0.218,-0.00866059265596,-0.00392433044367,-0.234847002443,-0.971985843111,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.23,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069798434059602,103,1574069798433773910,map,base_link,5.87070930037,-2.01007140652,0.217,-0.00866059265596,-0.00392433044367,-0.234847002443,-0.971985843111,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,-0.23,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069798696975666,104,1574069798696569421,map,base_link,5.94717297018,-2.03228210584,0.217,-0.00860816875625,-0.00404082401923,-0.234969892689,-0.971956131058,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,0.0,0.0,0.0,4.32639968262,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.02,-0.2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069798995391439,105,1574069798995037164,map,base_link,6.03213262859,-2.08780893554,0.212,-0.00842046303949,-0.00423146703027,-0.235043377577,-0.971939196219,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.03,-0.19,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069799271617605,106,1574069799271450003,map,base_link,6.11709227018,-2.12112500411,0.21,-0.00825616599358,-0.00441202566608,-0.235179817924,-0.971906797483,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.05,-0.18,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069799557415911,107,1574069799556982200,map,base_link,6.1935559321,-2.14333569777,0.206,-0.0081703927239,-0.00457323554892,-0.235230739316,-0.971894453879,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.06,-0.16,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069799833430101,108,1574069799833279191,map,base_link,6.27001957588,-2.14333563097,0.196,-0.00798797470978,-0.00461803117659,-0.23532988402,-0.971871756836,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.07,-0.13,0.01,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069800126741112,109,1574069800126246691,map,base_link,6.32949129633,-2.14333557775,0.182,-0.0078335845129,-0.00446332993932,-0.235476655408,-0.971838185295,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.08,-0.1,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069800430644584,110,1574069800430388669,map,base_link,6.43144282331,-2.15444086458,0.169,-0.00723053304562,-0.00648044408705,-0.235594279321,-0.971802993815,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.09,-0.09,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069800696088980,111,1574069800695583680,map,base_link,6.54189033191,-2.16554614866,0.167,-0.00738295566395,-0.00539757728895,-0.235701508935,-0.971782463729,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.12,-0.08,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069800972601742,112,1574069800972102529,map,base_link,6.64384188914,-2.18775681689,0.161,-0.00748802908976,-0.00463270506069,-0.235464633318,-0.971843029465,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.13,-0.07,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069801279318994,113,1574069801279173997,map,base_link,6.71180958061,-2.19886213413,0.157,-0.00775700069821,-0.00330421623025,-0.235321511273,-0.971881009912,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.13,-0.05,0.03,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574069801548711590,114,1574069801548252742,map,base_link,6.76278539009,-2.23217823031,0.162,-0.00754536638174,-0.00364996128693,-0.235185979283,-0.971914245383,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,0.0,0.0,0.0,2.01639987812,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.13,-0.05,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
